payment_id,order_id,payment_date,amount,method
24793,24793,4/26/2024,3390.1,PayPal
24794,24794,1/1/2024,467.61,PayPal
24795,24795,11/1/2023,381.81,Bank Transfer
24796,24796,11/17/2024,856.36,Credit Card
24797,24797,11/12/2023,1430.45,Bank Transfer
24798,24798,10/19/2023,3643.28,Bank Transfer
24799,24799,9/30/2024,412.44,Bank Transfer
24800,24800,11/4/2024,2667.3,PayPal
24801,24801,10/3/2024,91.91,Bank Transfer
24802,24802,12/17/2023,618.56,PayPal
24803,24803,5/27/2023,2657.34,Credit Card
24804,24804,10/14/2023,2979.2,Bank Transfer
24805,24805,3/18/2024,3690.6,Credit Card
24806,24806,10/18/2024,1907.22,Credit Card
24807,24807,11/13/2024,1546.4,Credit Card
24808,24808,6/13/2024,200.2,Bank Transfer
24809,24809,11/10/2024,2313.6,PayPal
24810,24810,7/14/2024,1546.47,PayPal
24811,24811,7/18/2024,2451.52,Credit Card
24812,24812,8/3/2024,38.24,PayPal
24813,24813,7/5/2023,373.21,PayPal
24814,24814,7/15/2024,944.6,Bank Transfer
24815,24815,9/4/2023,645.84,Credit Card
24816,24816,10/1/2024,1612.45,Credit Card
24817,24817,7/5/2024,1914.24,Bank Transfer
24818,24818,11/6/2023,481.68,PayPal
24819,24819,3/2/2024,3051.09,Bank Transfer
24820,24820,11/27/2024,1391.76,PayPal
24821,24821,8/5/2024,1889.2,Credit Card
24822,24822,1/29/2024,600.99,PayPal
24823,24823,9/14/2024,300.3,PayPal
24824,24824,7/20/2023,97.48,Credit Card
24825,24825,5/29/2023,1001,PayPal
24826,24826,7/7/2024,3643.28,Bank Transfer
24827,24827,11/25/2024,2228.95,PayPal
24828,24828,7/10/2024,416.41,PayPal
24829,24829,10/31/2024,300.3,Credit Card
24830,24830,12/2/2024,955.17,Bank Transfer
24831,24831,3/7/2024,105.75,PayPal
24832,24832,6/12/2024,634.24,Credit Card
24833,24833,9/13/2024,227.58,PayPal
24834,24834,7/1/2024,944.65,PayPal
24835,24835,1/14/2024,2338.05,Bank Transfer
24836,24836,7/26/2024,1455.92,Bank Transfer
24837,24837,4/30/2024,273.58,Credit Card
24838,24838,8/31/2024,1476.24,PayPal
24839,24839,6/14/2024,2464.92,PayPal
24840,24840,8/22/2024,785.8,PayPal
24841,24841,11/12/2024,120.42,Bank Transfer
24842,24842,9/16/2024,729.08,Bank Transfer
24843,24843,12/6/2024,161.55,Bank Transfer
24844,24844,10/17/2024,476.92,Credit Card
24845,24845,1/25/2024,3265.29,Bank Transfer
24846,24846,11/23/2023,154.74,Bank Transfer
24847,24847,6/18/2023,289.2,Credit Card
24848,24848,1/29/2023,839.43,Bank Transfer
24849,24849,5/3/2023,655.74,Bank Transfer
24850,24850,6/26/2024,48.74,PayPal
24851,24851,2/9/2024,2183.88,PayPal
24852,24852,11/15/2024,363.98,Credit Card
24853,24853,6/30/2023,809.1,PayPal
24854,24854,11/10/2024,1496.52,PayPal
24855,24855,9/17/2024,512.28,Credit Card
24856,24856,9/8/2024,1391.76,PayPal
24857,24857,2/24/2024,806.76,Bank Transfer
24858,24858,11/21/2024,309.33,PayPal
24859,24859,7/14/2024,354.85,Credit Card
24860,24860,10/7/2024,1866.6,Credit Card
24861,24861,2/25/2024,1845.3,Bank Transfer
24862,24862,10/21/2024,1658.16,PayPal
24863,24863,6/18/2024,3759.7,PayPal
24864,24864,4/20/2024,898.88,Bank Transfer
24865,24865,7/18/2024,2358.1,Bank Transfer
24866,24866,8/7/2024,2277.72,PayPal
24867,24867,8/11/2023,1400.64,Bank Transfer
24868,24868,9/29/2024,4211.4,Credit Card
24869,24869,6/13/2024,309.48,PayPal
24870,24870,11/30/2024,2547.86,Credit Card
24871,24871,10/23/2023,2233.28,Credit Card
24872,24872,4/23/2024,1284.54,Bank Transfer
24873,24873,9/7/2024,816.65,PayPal
24874,24874,3/10/2024,2971.56,Bank Transfer
24875,24875,3/20/2024,2498.46,Bank Transfer
24876,24876,7/3/2024,575.49,Credit Card
24877,24877,6/28/2024,67.54,PayPal
24878,24878,2/11/2024,2757.96,Bank Transfer
24879,24879,5/21/2023,17.95,Bank Transfer
24880,24880,11/16/2024,303.93,Bank Transfer
24881,24881,4/9/2023,194.4,Bank Transfer
24882,24882,7/26/2024,1918.3,Credit Card
24883,24883,10/10/2024,979.98,Credit Card
24884,24884,8/14/2024,859.15,Credit Card
24885,24885,11/12/2023,640.35,Bank Transfer
24886,24886,12/13/2023,1338.3,Bank Transfer
24887,24887,2/9/2024,2613.24,PayPal
24888,24888,10/27/2024,1829,PayPal
24889,24889,10/12/2023,2476.3,Bank Transfer
24890,24890,10/5/2024,3871.8,Bank Transfer
24891,24891,4/14/2024,2451.52,PayPal
24892,24892,12/3/2024,86.6,Credit Card
24893,24893,11/17/2024,3983.22,Bank Transfer
24894,24894,4/4/2024,512.28,Bank Transfer
24895,24895,2/9/2024,700.32,Credit Card
24896,24896,9/9/2023,456.6,PayPal
24897,24897,8/18/2024,1735.2,Bank Transfer
24898,24898,11/21/2023,479.05,PayPal
24899,24899,3/9/2023,2456.02,Credit Card
24900,24900,9/11/2024,383.2,PayPal
24901,24901,9/30/2023,2950.83,Credit Card
24902,24902,12/3/2024,86.6,PayPal
24903,24903,4/29/2024,167.59,PayPal
24904,24904,7/16/2024,3724,Bank Transfer
24905,24905,11/2/2024,4164.1,Credit Card
24906,24906,7/5/2024,1802.97,Bank Transfer
24907,24907,8/27/2024,386.85,Bank Transfer
24908,24908,8/16/2024,782.46,Credit Card
24909,24909,2/22/2023,707.43,PayPal
24910,24910,10/11/2024,1634.8,Credit Card
24911,24911,1/26/2024,1668.38,PayPal
24912,24912,11/24/2024,944.6,Credit Card
24913,24913,10/11/2024,1061.3,Bank Transfer
24914,24914,11/25/2024,3275.82,Bank Transfer
24915,24915,7/5/2023,1024.11,PayPal
24916,24916,8/28/2024,277.81,PayPal
24917,24917,6/17/2024,1093.62,Bank Transfer
24918,24918,7/16/2024,581.7,PayPal
24919,24919,10/15/2024,1212.84,Bank Transfer
24920,24920,7/6/2023,3369.12,Bank Transfer
24921,24921,11/23/2024,1862,PayPal
24922,24922,7/2/2024,1733.6,Bank Transfer
24923,24923,4/24/2024,1879.85,PayPal
24924,24924,8/5/2024,655.74,Credit Card
24925,24925,5/15/2023,3638.52,Credit Card
24926,24926,12/30/2023,912.85,Credit Card
24927,24927,6/5/2024,636.63,Credit Card
24928,24928,8/17/2023,1399.05,PayPal
24929,24929,9/20/2023,322.92,Bank Transfer
24930,24930,6/13/2024,176.28,Credit Card
24931,24931,8/21/2024,454.45,Credit Card
24932,24932,10/15/2024,2361.5,Credit Card
24933,24933,1/16/2024,4122.72,Bank Transfer
24934,24934,12/6/2024,768.1,Credit Card
24935,24935,10/17/2024,162,Credit Card
24936,24936,2/28/2024,3448.8,Credit Card
24937,24937,11/28/2024,1618.2,Credit Card
24938,24938,7/6/2024,1783.16,Credit Card
24939,24939,4/27/2024,3508.6,Credit Card
24940,24940,6/5/2024,2456.02,Bank Transfer
24941,24941,12/5/2024,1024.11,Bank Transfer
24942,24942,9/24/2024,449.44,Bank Transfer
24943,24943,7/17/2024,168,PayPal
24944,24944,6/5/2024,2871.36,Credit Card
24945,24945,5/16/2024,674.16,PayPal
24946,24946,10/24/2024,4211.4,Credit Card
24947,24947,10/17/2024,139.26,Bank Transfer
24948,24948,8/21/2024,2338.05,PayPal
24949,24949,11/1/2024,324,PayPal
24950,24950,11/30/2024,1817.8,PayPal
24951,24951,9/17/2024,2212.9,Bank Transfer
24952,24952,7/22/2024,3740.88,Bank Transfer
24953,24953,12/2/2023,1981.04,Credit Card
24954,24954,9/2/2024,3962.08,PayPal
24955,24955,1/21/2023,1290.6,Credit Card
24956,24956,9/24/2024,1666.86,Credit Card
24957,24957,1/9/2024,305.92,Bank Transfer
24958,24958,3/17/2024,981.68,Credit Card
24959,24959,4/23/2024,670.36,Credit Card
24960,24960,5/23/2023,32.4,Bank Transfer
24961,24961,5/23/2024,1040.9,PayPal
24962,24962,9/14/2024,449.44,Bank Transfer
24963,24963,5/20/2024,4115.25,Credit Card
24964,24964,3/17/2024,703.02,Bank Transfer
24965,24965,4/7/2024,107.7,Bank Transfer
24966,24966,4/19/2024,1277.99,PayPal
24967,24967,12/13/2023,709.7,PayPal
24968,24968,1/14/2024,324,Bank Transfer
24969,24969,8/31/2024,403.38,Bank Transfer
24970,24970,6/20/2024,356.58,Bank Transfer
24971,24971,10/16/2024,116.34,PayPal
24972,24972,5/1/2024,1202.81,PayPal
24973,24973,11/19/2023,521.64,Credit Card
24974,24974,4/23/2023,1595.2,Credit Card
24975,24975,8/1/2024,349.02,Bank Transfer
24976,24976,7/19/2024,2874.3,Credit Card
24977,24977,12/1/2024,1024.11,Credit Card
24978,24978,3/18/2024,365.28,Credit Card
24979,24979,2/26/2024,773.7,PayPal
24980,24980,12/4/2024,2916.32,Bank Transfer
24981,24981,10/7/2023,1024.56,Credit Card
24982,24982,9/15/2024,820.74,PayPal
24983,24983,3/15/2024,1363.67,Bank Transfer
24984,24984,1/7/2024,1138.86,Bank Transfer
24985,24985,11/7/2023,1414.86,PayPal
24986,24986,7/29/2024,2451.52,Bank Transfer
24987,24987,8/27/2024,3466.82,PayPal
24988,24988,6/20/2024,1088.43,Bank Transfer
24989,24989,9/2/2024,839.43,PayPal
24990,24990,10/19/2024,1487,Credit Card
24991,24991,7/1/2024,1558.48,PayPal
24992,24992,5/30/2024,2681.28,Credit Card
24993,24993,10/12/2024,1374.24,Bank Transfer
24994,24994,6/18/2024,1819.9,Credit Card
24995,24995,11/26/2024,389.7,Bank Transfer
24996,24996,7/29/2024,2667.3,PayPal
24997,24997,9/17/2024,539.4,Bank Transfer
24998,24998,12/5/2024,1839.15,PayPal
24999,24999,5/31/2024,636.63,PayPal
25000,25000,10/9/2023,974.05,PayPal
25001,25001,11/11/2024,292.44,Bank Transfer
25002,25002,2/29/2024,237.72,Bank Transfer
25003,25003,11/25/2024,438.12,Bank Transfer
25004,25004,9/4/2024,2902.48,Bank Transfer
25005,25005,9/24/2024,1091.94,Bank Transfer
25006,25006,12/27/2023,585.85,Bank Transfer
25007,25007,6/18/2024,300.3,Bank Transfer
25008,25008,5/15/2024,289.2,Bank Transfer
25009,25009,9/12/2024,182.57,PayPal
25010,25010,9/14/2024,3832,PayPal
25011,25011,3/15/2024,242.19,Bank Transfer
25012,25012,2/10/2024,2003.3,Bank Transfer
25013,25013,4/24/2024,1280.7,Bank Transfer
25014,25014,1/30/2024,3098.06,Bank Transfer
25015,25015,7/11/2024,1095.3,Bank Transfer
25016,25016,9/26/2024,1226.1,PayPal
25017,25017,6/4/2024,318.39,Bank Transfer
25018,25018,4/7/2024,2500.29,PayPal
25019,25019,5/29/2023,433.4,Credit Card
25020,25020,9/3/2024,849.04,Bank Transfer
25021,25021,11/23/2024,46.42,Credit Card
25022,25022,10/11/2024,1558.48,Credit Card
25023,25023,11/2/2024,618.96,Bank Transfer
25024,25024,11/25/2023,709.7,Bank Transfer
25025,25025,9/29/2024,1726.47,PayPal
25026,25026,5/19/2024,1054.53,Credit Card
25027,25027,2/14/2024,372.46,PayPal
25028,25028,10/26/2024,1001.46,Credit Card
25029,25029,11/20/2024,1450.17,Credit Card
25030,25030,10/24/2024,1052.46,PayPal
25031,25031,2/16/2024,1726.47,Bank Transfer
25032,25032,3/19/2024,118.86,PayPal
25033,25033,6/29/2023,1093.62,Bank Transfer
25034,25034,3/30/2024,930.72,Bank Transfer
25035,25035,10/1/2024,3840.5,Credit Card
25036,25036,9/13/2024,670.36,Bank Transfer
25037,25037,3/19/2024,682.74,PayPal
25038,25038,12/4/2024,91.91,Bank Transfer
25039,25039,4/19/2024,1337.37,PayPal
25040,25040,11/11/2024,484.38,Bank Transfer
25041,25041,4/12/2024,601.08,Credit Card
25042,25042,4/18/2024,2667.3,PayPal
25043,25043,9/30/2024,701.72,PayPal
25044,25044,9/9/2024,303.1,Bank Transfer
25045,25045,4/20/2024,2748.48,Credit Card
25046,25046,8/19/2024,500.9,PayPal
25047,25047,7/4/2024,594.8,Bank Transfer
25048,25048,11/30/2024,640.35,Bank Transfer
25049,25049,2/22/2024,337.7,Credit Card
25050,25050,12/6/2024,3181.15,PayPal
25051,25051,2/28/2024,2916.32,Credit Card
25052,25052,7/7/2024,175.41,Credit Card
25053,25053,9/6/2024,3639.8,Bank Transfer
25054,25054,11/16/2024,3234.24,Credit Card
25055,25055,8/5/2024,521.64,Bank Transfer
25056,25056,11/15/2024,2681.28,Credit Card
25057,25057,10/3/2024,2334.4,Credit Card
25058,25058,8/29/2024,455.16,PayPal
25059,25059,9/29/2024,4425.8,Bank Transfer
25060,25060,9/27/2024,476.68,Bank Transfer
25061,25061,3/13/2024,365.14,Credit Card
25062,25062,4/2/2024,118.86,Bank Transfer
25063,25063,12/5/2024,1152.63,Credit Card
25064,25064,10/28/2024,578.4,PayPal
25065,25065,11/30/2024,460.8,Credit Card
25066,25066,10/20/2024,113.79,Credit Card
25067,25067,6/22/2024,916.16,PayPal
25068,25068,11/8/2024,1643.13,Credit Card
25069,25069,6/10/2024,130.41,PayPal
25070,25070,12/1/2024,806.76,Credit Card
25071,25071,10/11/2024,322.92,Bank Transfer
25072,25072,4/25/2023,2452.14,Credit Card
25073,25073,6/7/2024,182.57,Bank Transfer
25074,25074,7/8/2024,1914.24,Credit Card
25075,25075,1/22/2023,1091.94,PayPal
25076,25076,10/13/2024,167.59,PayPal
25077,25077,12/6/2024,786.52,Bank Transfer
25078,25078,2/15/2024,182.64,PayPal
25079,25079,12/4/2024,2464.92,Credit Card
25080,25080,8/8/2023,3072.4,PayPal
25081,25081,10/9/2024,232.11,Bank Transfer
25082,25082,2/24/2024,561.8,PayPal
25083,25083,12/1/2024,856.36,Credit Card
25084,25084,7/17/2024,1192.3,PayPal
25085,25085,6/3/2024,1333.65,Bank Transfer
25086,25086,7/27/2024,297.92,Credit Card
25087,25087,11/8/2024,640.35,PayPal
25088,25088,3/15/2024,2665.62,Bank Transfer
25089,25089,4/3/2024,1280.7,Credit Card
25090,25090,11/14/2024,17.95,PayPal
25091,25091,11/10/2024,1107.18,Credit Card
25092,25092,3/20/2024,343.66,PayPal
25093,25093,1/15/2024,2222.48,Bank Transfer
25094,25094,9/15/2024,645.84,Credit Card
25095,25095,7/11/2024,1374.24,Bank Transfer
25096,25096,10/6/2024,77.37,PayPal
25097,25097,11/7/2023,1043.28,Credit Card
25098,25098,10/16/2023,65.65,PayPal
25099,25099,6/6/2024,773.2,Credit Card
25100,25100,9/29/2024,2313.6,Credit Card
25101,25101,12/5/2023,328.59,Bank Transfer
25102,25102,10/20/2023,384.21,Credit Card
25103,25103,10/2/2024,1712.72,PayPal
25104,25104,9/20/2024,2295.09,PayPal
25105,25105,10/31/2024,191.2,Credit Card
25106,25106,10/24/2023,490.84,PayPal
25107,25107,4/2/2024,773.7,Credit Card
25108,25108,6/11/2024,644.98,PayPal
25109,25109,9/15/2024,891.58,PayPal
25110,25110,11/2/2024,898.88,PayPal
25111,25111,11/29/2024,475.68,PayPal
25112,25112,4/13/2024,1127.91,Bank Transfer
25113,25113,7/20/2024,1839.15,Credit Card
25114,25114,9/15/2024,856.36,Credit Card
25115,25115,12/4/2024,235.04,Bank Transfer
25116,25116,4/24/2024,1095.42,Bank Transfer
25117,25117,4/5/2024,260.82,Credit Card
25118,25118,5/6/2024,352.5,Credit Card
25119,25119,3/20/2024,1643.13,PayPal
25120,25120,9/6/2024,1485.78,PayPal
25121,25121,10/19/2024,2100.96,Bank Transfer
25122,25122,7/24/2024,910.32,Credit Card
25123,25123,4/6/2024,238.46,PayPal
25124,25124,8/18/2024,1866.6,Bank Transfer
25125,25125,12/5/2024,356.58,Bank Transfer
25126,25126,4/27/2023,1201.98,PayPal
25127,25127,7/8/2024,1227.1,PayPal
25128,25128,11/12/2024,2034.06,Bank Transfer
25129,25129,4/22/2024,2979.2,Bank Transfer
25130,25130,1/1/2024,1829,PayPal
25131,25131,12/2/2024,1391.76,Bank Transfer
25132,25132,10/2/2024,3840.5,Bank Transfer
25133,25133,11/18/2024,2313.6,Bank Transfer
25134,25134,8/16/2024,1546.47,PayPal
25135,25135,11/29/2024,2806.88,PayPal
25136,25136,11/14/2024,1437.15,Credit Card
25137,25137,10/5/2024,2539.67,Credit Card
25138,25138,1/2/2024,79.24,Bank Transfer
25139,25139,8/30/2024,773.7,PayPal
25140,25140,7/17/2023,2483.95,PayPal
25141,25141,11/8/2024,4164.1,Credit Card
25142,25142,7/11/2024,1907.68,Bank Transfer
25143,25143,5/29/2024,240.84,Credit Card
25144,25144,9/17/2024,2612.47,Bank Transfer
25145,25145,7/22/2023,3193.65,PayPal
25146,25146,8/27/2024,898.88,Bank Transfer
25147,25147,6/19/2024,1043.28,PayPal
25148,25148,9/4/2023,1634.76,Credit Card
25149,25149,11/12/2024,403.65,PayPal
25150,25150,7/30/2024,595.84,PayPal
25151,25151,6/18/2023,738.12,Bank Transfer
25152,25152,10/25/2024,2950.83,Bank Transfer
25153,25153,11/26/2024,232.1,Bank Transfer
25154,25154,10/1/2024,305.92,Bank Transfer
25155,25155,5/16/2024,3353.35,PayPal
25156,25156,5/5/2024,957.12,Credit Card
25157,25157,9/20/2024,382.4,PayPal
25158,25158,11/2/2024,259.2,PayPal
25159,25159,4/26/2024,613.55,PayPal
25160,25160,6/18/2024,1095.3,PayPal
25161,25161,4/6/2024,2167,Credit Card
25162,25162,9/13/2024,4334,PayPal
25163,25163,7/1/2024,1340.72,Bank Transfer
25164,25164,11/22/2024,1675.9,Credit Card
25165,25165,11/7/2023,200.2,Bank Transfer
25166,25166,10/9/2024,3011.4,Bank Transfer
25167,25167,1/8/2024,914.5,Credit Card
25168,25168,11/21/2024,1018.16,Bank Transfer
25169,25169,10/31/2024,808.56,Credit Card
25170,25170,3/3/2024,233.44,Credit Card
25171,25171,3/14/2024,613.05,Credit Card
25172,25172,10/4/2024,2369.44,Credit Card
25173,25173,12/3/2024,3120.53,PayPal
25174,25174,8/20/2024,400.72,Credit Card
25175,25175,5/15/2024,238.34,Credit Card
25176,25176,10/5/2024,3190.4,Bank Transfer
25177,25177,3/26/2024,38.24,Bank Transfer
25178,25178,7/14/2024,958.1,PayPal
25179,25179,9/29/2023,674.16,PayPal
25180,25180,12/27/2023,3227.04,Bank Transfer
25181,25181,5/12/2024,1733.6,Bank Transfer
25182,25182,8/19/2023,339.01,PayPal
25183,25183,11/21/2024,581.7,PayPal
25184,25184,5/26/2024,1430.04,Credit Card
25185,25185,7/27/2024,636.63,Credit Card
25186,25186,9/29/2023,1493.28,Credit Card
25187,25187,8/14/2024,91.32,PayPal
25188,25188,6/5/2024,1137.9,PayPal
25189,25189,7/23/2023,562.24,PayPal
25190,25190,11/17/2023,1503.88,Credit Card
25191,25191,10/30/2024,1348.5,Credit Card
25192,25192,1/31/2024,1311.48,PayPal
25193,25193,1/9/2024,2579.92,Bank Transfer
25194,25194,11/3/2024,1201.98,Credit Card
25195,25195,10/8/2024,1306.64,Credit Card
25196,25196,7/29/2024,585.85,Bank Transfer
25197,25197,9/18/2024,786.52,Bank Transfer
25198,25198,8/16/2024,282,PayPal
25199,25199,5/5/2024,550.06,Bank Transfer
25200,25200,8/14/2024,1430.45,Bank Transfer
25201,25201,10/23/2024,979.98,Credit Card
25202,25202,7/17/2024,834.55,Bank Transfer
25203,25203,10/16/2024,232.11,Bank Transfer
25204,25204,7/14/2024,212.21,Credit Card
25205,25205,4/13/2024,4952.6,Bank Transfer
25206,25206,2/29/2024,3383.73,Credit Card
25207,25207,7/22/2024,858.97,PayPal
25208,25208,5/7/2023,3273.27,PayPal
25209,25209,11/10/2024,236.39,Bank Transfer
25210,25210,9/30/2023,974.05,Credit Card
25211,25211,10/5/2024,78.78,Bank Transfer
25212,25212,11/13/2024,103.11,Bank Transfer
25213,25213,11/28/2024,3832.4,PayPal
25214,25214,5/7/2024,158.56,Credit Card
25215,25215,7/31/2024,1335.28,Credit Card
25216,25216,11/26/2024,1403.44,Bank Transfer
25217,25217,6/26/2024,944.6,PayPal
25218,25218,8/27/2024,1338.3,PayPal
25219,25219,9/24/2023,428.18,Credit Card
25220,25220,5/9/2024,162,Bank Transfer
25221,25221,6/17/2024,652.05,Bank Transfer
25222,25222,10/25/2024,584.43,PayPal
25223,25223,11/28/2023,26.26,PayPal
25224,25224,12/23/2023,433.4,PayPal
25225,25225,8/30/2024,1232.46,Credit Card
25226,25226,9/26/2024,161.13,PayPal
25227,25227,9/14/2024,2334.4,Credit Card
25228,25228,6/19/2024,154.64,Credit Card
25229,25229,2/12/2024,562.24,Credit Card
25230,25230,6/18/2024,2085.44,Bank Transfer
25231,25231,10/9/2024,305.92,Bank Transfer
25232,25232,10/4/2024,1612.45,Bank Transfer
25233,25233,3/7/2023,1191.7,PayPal
25234,25234,9/23/2024,848.84,Credit Card
25235,25235,11/25/2024,721.77,PayPal
25236,25236,9/26/2023,806.76,PayPal
25237,25237,3/15/2024,1204.2,Credit Card
25238,25238,5/29/2024,1078.8,PayPal
25239,25239,6/28/2023,927.84,Credit Card
25240,25240,4/16/2024,1684.56,Bank Transfer
25241,25241,7/26/2024,1024.11,PayPal
25242,25242,8/11/2024,2805.66,Bank Transfer
25243,25243,11/30/2024,1802.97,Credit Card
25244,25244,12/24/2023,1107.18,PayPal
25245,25245,11/26/2024,2212.9,Credit Card
25246,25246,7/25/2023,354.85,PayPal
25247,25247,11/22/2024,842.94,Bank Transfer
25248,25248,5/12/2024,389.7,PayPal
25249,25249,10/3/2023,229.44,PayPal
25250,25250,10/25/2023,344.16,Credit Card
25251,25251,8/26/2024,756,Credit Card
25252,25252,11/26/2024,2358.1,Bank Transfer
25253,25253,11/25/2024,141,Bank Transfer
25254,25254,6/10/2024,1145.43,PayPal
25255,25255,5/10/2023,766.4,Bank Transfer
25256,25256,9/22/2023,185.68,Bank Transfer
25257,25257,9/18/2024,736.26,Bank Transfer
25258,25258,12/6/2024,893.76,PayPal
25259,25259,7/8/2024,232.1,Bank Transfer
25260,25260,12/2/2024,1173.13,Bank Transfer
25261,25261,5/26/2024,1107.18,Credit Card
25262,25262,11/30/2023,2395.25,Bank Transfer
25263,25263,10/6/2024,876.24,Bank Transfer
25264,25264,10/22/2024,191.83,Bank Transfer
25265,25265,8/7/2024,1300.2,Bank Transfer
25266,25266,10/9/2024,578.4,PayPal
25267,25267,12/12/2023,3643.28,Credit Card
25268,25268,3/30/2023,801.44,PayPal
25269,25269,3/1/2024,384.05,Credit Card
25270,25270,10/2/2024,843.36,Bank Transfer
25271,25271,4/29/2024,1777.08,PayPal
25272,25272,11/4/2024,1184.72,Bank Transfer
25273,25273,11/3/2024,3983.22,PayPal
25274,25274,4/17/2024,670.36,Credit Card
25275,25275,5/1/2023,721.77,PayPal
25276,25276,11/18/2024,1001,Bank Transfer
25277,25277,5/28/2024,2179.68,PayPal
25278,25278,11/21/2024,898.88,Bank Transfer
25279,25279,8/21/2024,3508.6,PayPal
25280,25280,4/10/2024,562.24,PayPal
25281,25281,11/6/2024,322.49,Credit Card
25282,25282,5/8/2024,2304,Bank Transfer
25283,25283,2/8/2024,3796.2,Bank Transfer
25284,25284,12/15/2023,715.38,Bank Transfer
25285,25285,11/12/2024,146.22,PayPal
25286,25286,10/12/2024,404.28,Credit Card
25287,25287,7/29/2024,3900.6,PayPal
25288,25288,12/4/2024,3733.2,Credit Card
25289,25289,9/27/2023,1867.11,Bank Transfer
25290,25290,12/10/2023,1001,Bank Transfer
25291,25291,8/10/2024,2743.5,PayPal
25292,25292,7/23/2023,1726.47,Credit Card
25293,25293,10/19/2024,839.43,Bank Transfer
25294,25294,8/1/2024,2971.56,Bank Transfer
25295,25295,11/6/2024,389.62,PayPal
25296,25296,10/6/2024,1335.28,Bank Transfer
25297,25297,10/4/2024,1639.35,PayPal
25298,25298,9/23/2024,4952.6,Credit Card
25299,25299,8/6/2023,935.22,PayPal
25300,25300,4/9/2024,816.65,Bank Transfer
25301,25301,5/18/2023,892.2,Bank Transfer
25302,25302,4/24/2023,273.96,Bank Transfer
25303,25303,9/29/2023,2494.2,PayPal
25304,25304,5/3/2024,337.08,PayPal
25305,25305,5/31/2024,2526.84,Credit Card
25306,25306,12/6/2024,1770.32,Credit Card
25307,25307,12/5/2024,1480.9,Credit Card
25308,25308,6/21/2024,1127.91,PayPal
25309,25309,2/20/2024,238.34,PayPal
25310,25310,5/11/2024,176.28,Credit Card
25311,25311,7/6/2024,3358.89,Credit Card
25312,25312,8/23/2024,372.46,Credit Card
25313,25313,10/13/2024,644.98,Credit Card
25314,25314,4/3/2024,1137.9,PayPal
25315,25315,12/6/2023,892.2,PayPal
25316,25316,12/2/2024,139.26,PayPal
25317,25317,10/7/2024,412.44,Credit Card
25318,25318,9/5/2024,1915.06,PayPal
25319,25319,7/17/2023,908.9,Bank Transfer
25320,25320,8/5/2024,1829,PayPal
25321,25321,10/30/2024,2838.8,Credit Card
25322,25322,8/25/2024,2979.2,PayPal
25323,25323,3/13/2024,2674.74,Credit Card
25324,25324,3/8/2024,490.84,PayPal
25325,25325,11/6/2024,198.1,Bank Transfer
25326,25326,11/15/2024,1093.62,Bank Transfer
25327,25327,10/16/2024,2277.05,Credit Card
25328,25328,8/12/2024,1095.42,Bank Transfer
25329,25329,9/11/2024,4334,Bank Transfer
25330,25330,5/27/2023,322.26,Credit Card
25331,25331,11/14/2024,833.43,PayPal
25332,25332,9/2/2023,1967.22,PayPal
25333,25333,8/22/2024,670.36,Credit Card
25334,25334,11/30/2024,1109.92,Credit Card
25335,25335,4/16/2024,3275.82,PayPal
25336,25336,2/24/2024,1600.38,Credit Card
25337,25337,4/30/2023,3157.74,Credit Card
25338,25338,10/17/2024,701.26,Credit Card
25339,25339,9/19/2024,1532.2,PayPal
25340,25340,4/3/2023,182.64,Bank Transfer
25341,25341,10/25/2024,1643.28,Bank Transfer
25342,25342,9/2/2024,473.76,Bank Transfer
25343,25343,10/25/2024,744.8,Bank Transfer
25344,25344,5/13/2024,515.55,PayPal
25345,25345,11/27/2024,194.4,Bank Transfer
25346,25346,11/27/2024,4302,Credit Card
25347,25347,10/26/2024,670.36,PayPal
25348,25348,9/8/2024,1137.9,PayPal
25349,25349,10/2/2024,309.33,Bank Transfer
25350,25350,12/5/2024,154.64,PayPal
25351,25351,8/29/2024,3227.04,PayPal
25352,25352,10/23/2023,2622.96,Credit Card
25353,25353,11/7/2024,106.13,PayPal
25354,25354,11/3/2024,696.33,PayPal
25355,25355,10/20/2024,52.52,PayPal
25356,25356,10/31/2024,2979.2,PayPal
25357,25357,8/12/2024,471.48,PayPal
25358,25358,8/4/2024,1333.65,Credit Card
25359,25359,5/4/2023,467.61,PayPal
25360,25360,1/11/2024,541.59,PayPal
25361,25361,7/28/2024,1094.32,Credit Card
25362,25362,6/7/2024,1273.26,Credit Card
25363,25363,5/5/2024,768.1,Credit Card
25364,25364,9/10/2023,588,Bank Transfer
25365,25365,11/9/2024,479.05,PayPal
25366,25366,8/16/2024,179.5,Bank Transfer
25367,25367,1/1/2023,2145.06,Credit Card
25368,25368,10/1/2024,2338.05,PayPal
25369,25369,12/14/2023,67.54,Bank Transfer
25370,25370,9/8/2024,912.85,PayPal
25371,25371,1/20/2024,1838.64,PayPal
25372,25372,10/31/2024,2167,PayPal
25373,25373,11/1/2024,344.16,Bank Transfer
25374,25374,11/7/2024,1493.28,PayPal
25375,25375,11/9/2024,158.56,Bank Transfer
25376,25376,6/6/2024,490.84,Credit Card
25377,25377,11/19/2024,4250.7,Credit Card
25378,25378,6/11/2024,1173.13,Credit Card
25379,25379,5/25/2024,43.3,Bank Transfer
25380,25380,6/8/2024,2914.87,Bank Transfer
