order_id,customer_id,product_id,order_date,quantity,total_amount
28799,652,65,5/29/2023,6,636.78
28800,1639,63,1/12/2024,3,1088.43
28801,467,99,4/9/2024,4,1870.44
28802,784,78,10/15/2023,4,730.28
28803,1887,54,11/17/2024,6,1001.46
28804,1634,31,9/7/2024,6,951.36
28805,1860,32,5/15/2024,5,2277.05
28806,1292,96,9/17/2023,10,2334.4
28807,1985,66,2/10/2023,10,1227.1
28808,1741,63,12/28/2023,3,1088.43
28809,611,98,10/12/2024,1,322.49
28810,832,79,3/27/2023,9,707.22
28811,1874,83,12/24/2022,7,3466.82
28812,283,6,8/9/2023,8,645.84
28813,1107,66,11/3/2024,6,736.26
28814,98,93,7/15/2024,1,43.3
28815,678,9,5/2/2024,2,424.42
28816,685,25,4/25/2023,10,4042.8
28817,109,87,8/12/2023,4,185.68
28818,913,23,6/2/2023,4,117.52
28819,1672,23,5/16/2023,5,146.9
28820,910,95,2/13/2024,5,585.85
28821,1899,7,7/30/2023,4,947.52
28822,567,65,3/10/2024,7,742.91
28823,1444,19,7/6/2023,6,2498.46
28824,103,24,11/19/2024,10,456.6
28825,806,7,9/17/2023,2,473.76
28826,738,40,5/28/2024,6,2129.1
28827,920,37,1/12/2023,4,1518.48
28828,1270,67,5/10/2023,3,867.6
28829,688,38,9/15/2024,8,3664.64
28830,722,85,9/26/2023,7,1867.11
28831,164,92,6/20/2024,4,1276.16
28832,746,31,4/27/2024,10,1585.6
28833,1968,41,7/2/2024,6,1226.1
28834,814,15,11/30/2024,7,341.18
28835,327,78,12/3/2023,9,1643.13
28836,422,63,1/14/2023,6,2176.86
28837,1157,66,1/23/2024,2,245.42
28838,375,100,1/13/2023,5,2286.25
28839,1494,100,3/31/2023,3,1371.75
28840,1689,72,9/6/2023,4,1536.2
28841,20,13,10/13/2024,8,1079.6
28842,1217,54,10/26/2024,1,166.91
28843,70,33,7/19/2023,5,568.95
28844,1108,76,12/9/2023,9,2122.29
28845,1919,46,2/5/2024,6,1967.22
28846,683,61,7/1/2024,6,1686.72
28847,1848,15,9/22/2024,2,97.48
28848,1569,98,3/20/2024,4,1289.96
28849,665,5,9/5/2023,2,860.4
28850,220,38,6/14/2024,4,1832.32
28851,88,19,12/1/2023,9,3747.69
28852,1011,86,1/12/2024,5,2105.7
28853,1289,44,4/25/2023,4,594.8
28854,1434,80,2/2/2023,7,1944.67
28855,634,76,4/22/2024,7,1650.67
28856,1497,3,1/2/2023,2,256.14
28857,57,2,12/28/2023,2,547.16
28858,1365,91,12/28/2022,4,309.48
28859,1229,81,5/5/2023,6,601.08
28860,209,24,1/11/2024,9,410.94
28861,1822,66,1/16/2024,9,1104.39
28862,479,38,2/23/2024,9,4122.72
28863,205,22,5/30/2024,5,1532.2
28864,1948,18,3/8/2023,6,1634.76
28865,171,36,10/11/2023,8,3007.76
28866,206,98,7/1/2023,8,2579.92
28867,948,13,5/3/2024,6,809.7
28868,1596,64,10/7/2024,1,154.64
28869,1040,6,10/8/2023,3,242.19
28870,1928,91,2/3/2023,10,773.7
28871,795,16,5/9/2023,8,1843.2
28872,195,70,2/25/2023,6,2833.8
28873,1231,100,3/1/2024,10,4572.5
28874,1407,84,9/28/2023,10,4790.5
28875,40,29,4/6/2024,9,1011.24
28876,292,81,3/30/2023,10,1001.8
28877,673,13,12/26/2022,1,134.95
28878,1650,31,2/15/2023,1,158.56
28879,605,64,2/24/2024,2,309.28
28880,1443,64,9/16/2023,2,309.28
28881,1931,87,7/17/2024,2,92.84
28882,912,36,9/12/2023,9,3383.73
28883,1397,27,5/27/2023,2,678.02
28884,797,33,5/8/2024,10,1137.9
28885,111,5,8/30/2024,6,2581.2
28886,1407,29,3/24/2024,1,112.36
28887,1440,8,5/29/2023,6,229.44
28888,363,44,4/9/2024,3,446.1
28889,345,95,5/20/2023,9,1054.53
28890,1299,86,10/2/2023,6,2526.84
28891,49,61,4/26/2023,9,2530.08
28892,832,74,4/8/2024,10,3645.4
28893,1469,22,12/23/2022,4,1225.76
28894,1272,43,12/28/2023,1,167.59
28895,760,91,9/25/2023,9,696.33
28896,1883,82,12/18/2023,3,1337.37
28897,479,12,4/12/2024,2,400.66
28898,646,64,9/12/2024,1,154.64
28899,1675,29,7/2/2023,8,898.88
28900,1884,29,1/22/2024,10,1123.6
28901,1910,32,2/2/2024,2,910.82
28902,549,45,2/18/2023,1,238.46
28903,1431,67,6/7/2024,9,2602.8
28904,1927,15,9/29/2023,8,389.92
28905,171,30,2/23/2024,8,3635.6
28906,1398,53,7/1/2023,10,3832
28907,363,65,3/3/2023,9,955.17
28908,2,21,3/3/2023,1,194.81
28909,1829,98,5/1/2023,9,2902.41
28910,170,21,12/14/2023,8,1558.48
28911,1366,7,8/13/2023,5,1184.4
28912,277,11,9/26/2023,6,1618.2
28913,374,81,10/23/2023,7,701.26
28914,897,43,6/13/2023,4,670.36
28915,1846,20,5/4/2024,5,176.25
28916,643,79,6/25/2023,8,628.64
28917,1608,89,6/4/2024,4,135.08
28918,1626,63,4/16/2023,8,2902.48
28919,1844,79,2/18/2024,3,235.74
28920,1159,54,6/2/2024,9,1502.19
28921,732,71,9/26/2024,4,701.64
28922,1786,48,4/11/2023,1,186.23
28923,1971,37,10/16/2024,1,379.62
28924,122,52,10/12/2024,10,3639.8
28925,22,23,4/9/2024,4,117.52
28926,324,11,8/22/2024,1,269.7
28927,1762,12,7/31/2024,7,1402.31
28928,856,50,1/20/2024,4,953.36
28929,1556,58,11/15/2023,4,1733.6
28930,1664,2,10/22/2023,9,2462.22
28931,1433,82,8/22/2023,7,3120.53
28932,1883,7,9/2/2024,2,473.76
28933,104,54,3/24/2023,7,1168.37
28934,162,22,10/16/2023,1,306.44
28935,655,6,2/27/2024,3,242.19
28936,228,66,12/30/2022,3,368.13
28937,691,18,9/19/2024,3,817.38
28938,440,14,3/15/2023,8,1374.64
28939,1768,17,7/16/2023,5,959.15
28940,1474,35,1/24/2024,3,1119.96
28941,1906,2,4/15/2023,2,547.16
28942,375,59,3/17/2024,8,2985.68
28943,1857,100,1/22/2023,9,4115.25
28944,1800,85,10/12/2023,3,800.19
28945,711,49,11/30/2023,8,3540.64
28946,1980,56,6/16/2023,8,1306.64
28947,1635,37,2/10/2023,2,759.24
28948,1341,93,5/8/2024,1,43.3
28949,1406,82,7/23/2023,6,2674.74
28950,1406,82,12/6/2024,1,445.79
28951,1205,44,1/10/2023,2,297.4
28952,532,86,10/31/2024,9,3790.26
28953,902,28,5/14/2024,4,465.36
28954,1298,50,10/22/2024,3,715.02
28955,1824,20,10/25/2023,6,211.5
28956,1265,74,10/6/2023,6,2187.24
28957,696,17,9/20/2023,2,383.66
28958,66,15,7/8/2023,3,146.22
28959,898,97,10/3/2024,2,79.24
28960,579,90,10/24/2024,4,52.52
28961,90,32,8/24/2024,9,4098.69
28962,1958,93,5/20/2023,4,173.2
28963,1710,43,10/18/2024,1,167.59
28964,1009,6,7/29/2023,9,726.57
28965,205,82,3/16/2024,4,1783.16
28966,1567,13,8/21/2023,4,539.8
28967,908,14,9/29/2024,10,1718.3
28968,1443,31,2/8/2023,4,634.24
28969,392,35,8/26/2024,4,1493.28
28970,1730,33,9/30/2023,5,568.95
28971,265,78,1/26/2024,7,1277.99
28972,950,49,6/20/2023,3,1327.74
28973,1219,70,8/5/2023,3,1416.9
28974,1128,89,1/19/2024,7,236.39
28975,102,75,7/16/2023,5,1862
28976,1907,42,11/16/2024,3,381.81
28977,725,4,3/9/2023,5,602.1
28978,1451,76,7/28/2023,1,235.81
28979,1522,17,3/24/2024,1,191.83
28980,1209,73,4/3/2023,2,498.84
28981,1381,11,2/25/2023,8,2157.6
28982,750,68,8/24/2023,5,652.05
28983,1319,37,2/22/2023,3,1138.86
28984,58,66,5/5/2023,6,736.26
28985,1871,75,4/29/2023,10,3724
28986,473,76,6/10/2023,2,471.62
28987,1365,33,7/11/2023,5,568.95
28988,1539,46,8/3/2023,5,1639.35
28989,1699,35,9/14/2024,8,2986.56
28990,135,86,4/25/2024,4,1684.56
28991,99,93,12/24/2022,9,389.7
28992,20,75,3/2/2023,4,1489.6
28993,805,36,11/26/2024,4,1503.88
28994,590,95,6/11/2024,4,468.68
28995,1961,77,7/26/2023,7,2583.42
28996,1388,57,6/13/2024,8,259.2
28997,1274,19,1/28/2024,1,416.41
28998,443,46,10/17/2024,8,2622.96
28999,1987,38,3/16/2023,7,3206.56
29000,623,60,9/7/2023,3,53.85
29001,1583,19,4/24/2023,9,3747.69
29002,1478,85,11/21/2024,1,266.73
29003,25,98,3/2/2023,10,3224.9
29004,417,8,12/21/2022,10,382.4
29005,1414,37,1/2/2024,6,2277.72
29006,1838,63,2/21/2023,7,2539.67
29007,1186,33,1/8/2024,1,113.79
29008,243,40,2/29/2024,6,2129.1
29009,7,17,3/22/2023,3,575.49
29010,569,87,1/23/2024,5,232.1
29011,714,14,3/17/2024,5,859.15
29012,259,58,9/7/2024,1,433.4
29013,1921,47,5/12/2023,9,1450.17
29014,65,53,11/28/2023,5,1916
29015,1799,30,7/29/2024,8,3635.6
29016,440,73,6/2/2024,8,1995.36
29017,878,33,4/26/2024,2,227.58
29018,94,76,7/14/2024,1,235.81
29019,1038,1,3/31/2023,1,100.1
29020,1253,34,12/12/2022,3,309.33
29021,1431,50,3/27/2023,8,1906.72
29022,1992,42,2/8/2024,6,763.62
29023,1558,13,11/9/2024,8,1079.6
29024,583,37,9/10/2023,9,3416.58
29025,132,39,5/26/2024,10,3508.6
29026,148,34,11/3/2023,9,927.99
29027,1112,40,11/24/2024,7,2483.95
29028,615,54,3/12/2024,9,1502.19
29029,1284,89,5/6/2024,8,270.16
29030,1257,47,10/8/2024,8,1289.04
29031,1864,63,9/18/2024,9,3265.29
29032,193,40,11/7/2024,2,709.7
29033,1957,67,5/14/2023,2,578.4
29034,454,9,3/9/2023,7,1485.47
29035,1340,38,5/10/2024,5,2290.4
29036,690,95,7/16/2024,10,1171.7
29037,1804,41,9/14/2023,1,204.35
29038,1261,21,1/1/2024,3,584.43
29039,1263,41,8/27/2023,5,1021.75
29040,1827,18,8/17/2023,9,2452.14
29041,357,91,3/20/2024,4,309.48
29042,1966,66,10/15/2024,9,1104.39
29043,1118,97,6/26/2024,10,396.2
29044,736,66,1/9/2023,7,858.97
29045,709,69,8/23/2023,7,1958.67
29046,1557,86,6/3/2024,6,2526.84
29047,1537,51,10/26/2024,4,1613.52
29048,499,39,3/7/2023,7,2456.02
29049,1863,49,1/29/2023,8,3540.64
29050,766,41,7/30/2023,7,1430.45
29051,1405,3,1/20/2024,4,512.28
29052,1162,72,7/4/2024,1,384.05
29053,698,79,4/11/2023,8,628.64
29054,301,30,4/11/2023,3,1363.35
29055,94,4,12/24/2022,9,1083.78
29056,741,33,4/3/2024,8,910.32
29057,795,31,11/5/2023,3,475.68
29058,145,11,5/30/2024,8,2157.6
29059,69,61,11/21/2024,6,1686.72
29060,122,72,5/28/2024,8,3072.4
29061,835,38,6/27/2023,4,1832.32
29062,1974,20,1/17/2024,2,70.5
29063,998,10,2/13/2024,9,1926.81
29064,1167,31,1/3/2023,3,475.68
29065,1927,77,1/27/2024,10,3690.6
29066,1183,13,7/30/2024,2,269.9
29067,27,29,5/20/2023,4,449.44
29068,1320,100,1/11/2023,2,914.5
29069,40,56,9/28/2024,4,653.32
29070,815,90,7/12/2024,4,52.52
29071,1170,78,6/4/2023,9,1643.13
29072,878,80,5/15/2023,7,1944.67
29073,1932,64,11/7/2024,1,154.64
29074,1872,44,4/4/2023,8,1189.6
29075,1862,34,11/11/2024,10,1031.1
29076,1689,68,4/27/2023,3,391.23
29077,1122,29,2/4/2023,8,898.88
29078,121,79,10/1/2024,5,392.9
29079,151,28,10/1/2023,7,814.38
29080,1120,63,9/1/2023,3,1088.43
29081,793,63,5/5/2024,3,1088.43
29082,1469,62,7/31/2023,3,888.54
29083,900,17,5/27/2023,3,575.49
29084,978,96,9/21/2023,6,1400.64
29085,539,100,8/17/2024,5,2286.25
29086,91,57,6/25/2024,5,162
29087,1594,95,7/19/2024,7,820.19
29088,1425,16,3/18/2023,4,921.6
29089,1834,47,5/17/2023,10,1611.3
29090,495,33,3/1/2024,7,796.53
29091,981,20,7/14/2023,4,141
29092,1026,21,12/26/2022,10,1948.1
29093,547,33,3/1/2023,3,341.37
29094,1423,15,7/21/2023,7,341.18
29095,1394,22,6/25/2024,7,2145.08
29096,257,41,8/13/2024,10,2043.5
29097,1468,98,1/21/2024,2,644.98
29098,1823,1,4/15/2023,10,1001
29099,1959,92,12/4/2024,8,2552.32
29100,447,27,11/19/2024,7,2373.07
29101,1357,68,1/6/2024,10,1304.1
29102,397,87,9/10/2024,7,324.94
29103,1168,27,2/26/2023,4,1356.04
29104,1738,36,9/22/2024,4,1503.88
29105,592,97,8/31/2023,1,39.62
29106,629,13,6/17/2024,3,404.85
29107,1190,24,8/6/2024,5,228.3
29108,1432,37,6/23/2024,2,759.24
29109,1973,61,1/13/2023,6,1686.72
29110,768,18,3/20/2023,10,2724.6
29111,1766,24,1/24/2024,9,410.94
29112,461,30,11/20/2024,5,2272.25
29113,43,59,9/11/2024,5,1866.05
29114,6,19,10/17/2024,10,4164.1
29115,805,6,9/22/2023,7,565.11
29116,1006,57,6/26/2024,8,259.2
29117,939,39,8/15/2024,10,3508.6
29118,773,9,4/22/2024,5,1061.05
29119,1554,77,9/13/2023,9,3321.54
29120,1737,62,5/13/2024,5,1480.9
29121,1734,45,7/24/2024,8,1907.68
29122,322,28,4/8/2023,2,232.68
29123,685,62,1/1/2023,7,2073.26
29124,672,7,3/21/2023,8,1895.04
29125,17,87,2/6/2023,6,278.52
29126,447,7,11/23/2024,7,1658.16
29127,330,55,5/6/2023,10,1095.3
29128,1297,31,9/20/2023,5,792.8
29129,713,21,12/8/2022,9,1753.29
29130,1697,31,9/4/2024,6,951.36
29131,23,77,2/22/2023,7,2583.42
29132,150,78,4/14/2024,5,912.85
29133,1011,72,8/19/2023,9,3456.45
29134,436,85,6/5/2023,4,1066.92
29135,778,81,2/15/2023,1,100.18
29136,642,72,12/31/2022,10,3840.5
29137,523,63,6/28/2024,9,3265.29
29138,267,59,6/29/2023,9,3358.89
29139,1841,27,2/15/2024,10,3390.1
29140,802,29,4/19/2023,1,112.36
29141,377,48,9/8/2023,9,1676.07
29142,586,21,6/10/2024,2,389.62
29143,217,13,6/10/2023,6,809.7
29144,941,1,9/3/2024,6,600.6
29145,1101,68,11/1/2023,1,130.41
29146,522,44,12/7/2022,7,1040.9
29147,377,68,2/25/2023,5,652.05
29148,1193,25,8/10/2023,1,404.28
29149,126,82,4/28/2023,4,1783.16
29150,1286,59,1/14/2024,4,1492.84
29151,383,47,2/23/2024,6,966.78
29152,1355,46,10/25/2024,7,2295.09
29153,1940,88,1/25/2024,3,1232.46
29154,1173,70,4/16/2024,7,3306.1
29155,1439,23,4/28/2024,5,146.9
29156,1596,54,10/5/2024,1,166.91
29157,307,29,3/12/2023,9,1011.24
29158,449,21,4/17/2023,6,1168.86
29159,1617,12,9/18/2023,10,2003.3
29160,454,68,6/16/2023,6,782.46
29161,631,78,5/24/2024,6,1095.42
29162,678,36,8/22/2024,2,751.94
29163,1754,99,5/11/2024,5,2338.05
29164,196,99,4/30/2024,10,4676.1
29165,143,48,5/18/2024,6,1117.38
29166,32,13,7/16/2023,8,1079.6
29167,1510,94,7/7/2023,3,252
29168,1613,8,1/12/2023,3,114.72
29169,66,72,4/26/2023,9,3456.45
29170,1171,67,6/26/2024,2,578.4
29171,82,45,3/11/2024,7,1669.22
29172,1318,98,1/17/2023,1,322.49
29173,1834,65,3/16/2023,6,636.78
29174,1828,73,12/18/2022,10,2494.2
29175,864,91,6/20/2023,7,541.59
29176,1719,89,8/5/2023,1,33.77
29177,1387,75,3/15/2024,6,2234.4
29178,96,67,2/19/2024,3,867.6
29179,730,91,9/27/2024,7,541.59
29180,501,86,11/7/2023,8,3369.12
29181,12,12,3/24/2023,2,400.66
29182,1305,68,6/26/2023,7,912.87
29183,1566,16,7/2/2024,10,2304
29184,1965,13,11/15/2023,8,1079.6
29185,1108,78,4/19/2024,8,1460.56
29186,1139,80,11/27/2024,9,2500.29
29187,1871,35,1/30/2023,2,746.64
29188,848,24,8/21/2024,10,456.6
29189,1046,72,2/21/2024,8,3072.4
29190,519,16,2/28/2023,7,1612.8
29191,498,64,12/28/2022,8,1237.12
29192,29,91,3/10/2023,4,309.48
29193,311,72,1/6/2024,2,768.1
29194,1816,31,12/7/2022,5,792.8
29195,1850,37,2/9/2024,9,3416.58
29196,239,18,3/10/2024,2,544.92
29197,182,100,10/18/2024,3,1371.75
29198,787,83,6/14/2023,5,2476.3
29199,805,1,7/24/2024,8,800.8
29200,910,53,8/26/2023,10,3832
29201,451,33,5/23/2024,6,682.74
29202,1628,25,6/6/2024,7,2829.96
29203,279,26,11/30/2023,1,297.92
29204,1263,85,11/5/2023,6,1600.38
29205,1900,76,10/10/2023,1,235.81
29206,14,96,4/3/2024,3,700.32
29207,577,84,2/25/2023,1,479.05
29208,1836,41,6/20/2024,7,1430.45
29209,1390,44,7/7/2023,6,892.2
29210,686,25,5/25/2023,2,808.56
29211,1962,40,6/1/2024,6,2129.1
29212,1998,26,10/31/2024,8,2383.36
29213,1892,25,10/5/2024,3,1212.84
29214,1868,37,12/31/2022,1,379.62
29215,935,73,2/11/2023,3,748.26
29216,685,87,7/17/2023,5,232.1
29217,1545,59,2/10/2024,2,746.42
29218,1795,92,9/3/2024,10,3190.4
29219,1153,13,5/28/2023,1,134.95
29220,1140,99,6/15/2023,6,2805.66
29221,1618,77,6/19/2023,4,1476.24
29222,1113,57,3/5/2024,7,226.8
29223,924,17,9/13/2023,3,575.49
29224,663,81,7/24/2024,7,701.26
29225,1756,2,6/16/2023,4,1094.32
29226,1159,35,1/4/2024,10,3733.2
29227,1763,7,12/30/2023,7,1658.16
29228,382,73,4/14/2023,4,997.68
29229,180,87,5/28/2023,9,417.78
29230,351,28,3/13/2024,6,698.04
29231,1216,24,3/21/2024,7,319.62
29232,1510,38,8/9/2023,10,4580.8
29233,1216,19,4/7/2024,1,416.41
29234,1580,36,12/8/2023,6,2255.82
29235,868,100,12/3/2024,4,1829
29236,639,26,5/26/2023,7,2085.44
29237,344,81,1/16/2023,3,300.54
29238,810,99,2/28/2024,6,2805.66
29239,96,5,6/4/2024,7,3011.4
29240,473,4,11/2/2023,7,842.94
29241,1953,79,12/3/2023,6,471.48
29242,1727,83,4/15/2023,5,2476.3
29243,493,11,7/11/2023,9,2427.3
29244,859,88,2/13/2024,2,821.64
29245,1375,95,2/5/2023,10,1171.7
29246,1647,98,2/5/2024,1,322.49
29247,1807,59,12/3/2024,2,746.42
29248,367,29,7/23/2023,2,224.72
29249,1633,15,10/21/2024,8,389.92
29250,18,49,9/16/2023,1,442.58
29251,1812,25,8/14/2023,8,3234.24
29252,1422,29,5/31/2024,9,1011.24
29253,290,18,10/2/2024,3,817.38
29254,938,38,7/9/2023,2,916.16
29255,758,83,8/27/2024,2,990.52
29256,725,30,11/10/2023,8,3635.6
29257,1067,1,2/17/2024,7,700.7
29258,383,85,11/9/2023,5,1333.65
29259,160,67,7/31/2024,4,1156.8
29260,524,84,4/27/2024,10,4790.5
29261,947,86,12/10/2023,10,4211.4
29262,949,64,5/19/2023,7,1082.48
29263,1823,98,11/15/2023,1,322.49
29264,51,22,5/22/2023,7,2145.08
29265,1424,40,10/14/2023,8,2838.8
29266,1221,33,10/29/2024,6,682.74
29267,259,62,3/23/2023,3,888.54
29268,3,65,9/3/2023,5,530.65
29269,1859,31,3/4/2023,8,1268.48
29270,912,74,2/26/2024,6,2187.24
29271,235,95,6/30/2023,1,117.17
29272,187,4,8/28/2023,8,963.36
29273,1641,63,2/20/2024,2,725.62
29274,706,16,2/2/2023,3,691.2
29275,1725,18,8/5/2023,10,2724.6
29276,332,11,10/29/2024,8,2157.6
29277,463,22,6/12/2024,3,919.32
29278,1462,47,3/13/2024,6,966.78
29279,1540,64,1/2/2023,9,1391.76
29280,1128,80,4/7/2024,9,2500.29
29281,13,70,12/2/2024,8,3778.4
29282,371,76,1/13/2024,2,471.62
29283,388,56,10/24/2023,4,653.32
29284,884,77,9/16/2023,3,1107.18
29285,1435,10,8/1/2024,3,642.27
29286,1961,7,5/8/2024,9,2131.92
29287,345,19,8/23/2023,8,3331.28
29288,203,39,12/15/2023,6,2105.16
29289,1326,15,10/16/2024,5,243.7
29290,1629,73,8/10/2024,3,748.26
29291,1246,65,1/13/2024,9,955.17
29292,1486,85,9/29/2023,10,2667.3
29293,1353,23,2/20/2024,1,29.38
29294,351,61,12/12/2022,1,281.12
29295,139,98,5/27/2024,6,1934.94
29296,723,21,11/4/2024,7,1363.67
29297,1858,36,8/5/2024,8,3007.76
29298,1865,38,10/21/2024,5,2290.4
29299,1075,84,1/29/2024,2,958.1
29300,1610,80,8/18/2023,9,2500.29
29301,255,47,3/10/2023,3,483.39
29302,1070,23,2/19/2023,10,293.8
29303,1174,5,1/10/2023,5,2151
29304,1864,57,1/11/2024,4,129.6
29305,1002,50,7/23/2024,1,238.34
29306,1481,74,8/22/2024,6,2187.24
29307,9,75,1/21/2023,1,372.4
29308,1406,81,5/18/2024,5,500.9
29309,750,10,9/24/2024,5,1070.45
29310,1159,46,10/4/2023,9,2950.83
29311,194,19,12/16/2022,4,1665.64
29312,889,70,8/27/2024,10,4723
29313,218,27,3/20/2023,2,678.02
29314,1583,11,1/20/2023,8,2157.6
29315,230,12,8/15/2023,4,801.32
29316,1031,100,1/21/2024,1,457.25
29317,895,73,4/19/2024,1,249.42
29318,434,60,9/1/2023,9,161.55
29319,1097,64,5/2/2023,7,1082.48
29320,761,65,11/19/2023,6,636.78
29321,681,74,7/16/2024,8,2916.32
29322,1127,46,8/25/2024,9,2950.83
29323,1128,14,5/6/2024,8,1374.64
29324,168,55,5/25/2023,10,1095.3
29325,1496,52,10/22/2023,8,2911.84
29326,1206,46,2/25/2023,1,327.87
29327,1804,8,1/11/2024,5,191.2
29328,641,14,4/27/2024,2,343.66
29329,1166,69,12/11/2022,6,1678.86
29330,1536,7,10/7/2024,8,1895.04
29331,950,7,10/14/2023,5,1184.4
29332,1414,48,12/4/2024,3,558.69
29333,1993,36,1/17/2023,10,3759.7
29334,964,38,7/17/2023,10,4580.8
29335,343,3,1/23/2023,5,640.35
29336,1442,97,7/23/2023,4,158.48
29337,1415,19,12/5/2024,3,1249.23
29338,193,60,12/16/2023,2,35.9
29339,782,57,11/10/2024,6,194.4
29340,1139,50,12/4/2024,10,2383.4
29341,1059,8,11/19/2023,7,267.68
29342,92,15,5/30/2023,7,341.18
29343,1452,86,12/24/2022,9,3790.26
29344,104,17,12/2/2024,3,575.49
29345,1537,29,5/16/2023,10,1123.6
29346,1584,13,11/22/2024,3,404.85
29347,696,50,3/21/2024,8,1906.72
29348,1879,18,3/12/2023,4,1089.84
29349,485,44,10/18/2023,1,148.7
29350,981,61,5/21/2023,8,2248.96
29351,1096,48,9/9/2024,4,744.92
29352,1568,12,2/9/2023,10,2003.3
29353,1656,4,2/23/2024,4,481.68
29354,1433,5,4/7/2024,8,3441.6
29355,1237,3,2/16/2023,1,128.07
29356,1758,28,3/24/2023,8,930.72
29357,443,50,5/25/2024,4,953.36
29358,138,53,1/19/2024,5,1916
29359,1122,97,2/7/2023,9,356.58
29360,769,69,3/19/2024,6,1678.86
29361,1247,45,12/30/2023,7,1669.22
29362,1931,61,5/31/2024,8,2248.96
29363,317,40,9/12/2024,6,2129.1
29364,1042,31,5/3/2024,9,1427.04
29365,1861,75,9/9/2024,5,1862
29366,1192,100,3/16/2023,10,4572.5
29367,983,61,11/29/2023,10,2811.2
29368,1842,83,2/17/2024,1,495.26
29369,354,31,2/10/2023,1,158.56
29370,1646,71,1/3/2023,10,1754.1
29371,1043,35,9/12/2023,8,2986.56
29372,566,58,6/9/2023,5,2167
29373,680,82,8/6/2024,10,4457.9
29374,1970,12,5/3/2024,10,2003.3
29375,1807,96,7/7/2023,4,933.76
29376,637,89,1/4/2024,8,270.16
29377,1775,70,6/6/2024,6,2833.8
29378,110,35,3/20/2024,8,2986.56
29379,1347,47,6/25/2023,10,1611.3
29380,197,65,2/23/2023,3,318.39
29381,1053,10,7/7/2024,8,1712.72
29382,283,50,6/28/2023,1,238.34
29383,345,30,5/24/2024,9,4090.05
29384,1480,7,7/21/2023,6,1421.28
29385,1545,23,9/30/2024,6,176.28
29386,977,14,12/21/2022,4,687.32
29387,333,23,2/1/2024,2,58.76
29388,3,76,8/28/2023,7,1650.67
29389,111,10,4/9/2023,7,1498.63
29390,364,69,2/25/2024,6,1678.86
29391,1129,21,10/27/2023,1,194.81
29392,438,25,11/23/2023,5,2021.4
29393,1260,53,2/10/2023,4,1532.8
29394,604,25,11/22/2023,5,2021.4
29395,1100,61,6/25/2024,5,1405.6
29396,262,18,10/19/2024,9,2452.14
29397,1281,43,2/21/2024,5,837.95
29398,1898,15,1/1/2023,7,341.18
29399,1718,12,1/20/2024,7,1402.31
29400,469,18,11/16/2024,2,544.92
29401,278,77,6/24/2024,2,738.12
29402,1357,85,1/24/2024,8,2133.84
29403,1937,67,12/14/2023,8,2313.6
29404,319,5,8/28/2023,2,860.4
29405,122,96,12/9/2023,7,1634.08
29406,517,27,2/24/2024,3,1017.03
29407,182,97,5/22/2024,4,158.48
29408,569,93,12/17/2023,1,43.3
29409,571,12,5/25/2024,3,600.99
29410,998,7,8/25/2024,5,1184.4
29411,571,20,7/2/2023,9,317.25
29412,1342,49,4/9/2023,3,1327.74
29413,433,20,6/1/2024,10,352.5
29414,1498,30,10/7/2024,9,4090.05
29415,270,57,4/18/2024,2,64.8
29416,1894,4,5/25/2024,4,481.68
29417,1535,47,3/9/2024,3,483.39
29418,1762,5,9/13/2024,1,430.2
29419,1075,50,12/28/2022,3,715.02
29420,1532,59,6/29/2023,8,2985.68
29421,225,87,8/6/2024,3,139.26
29422,136,38,10/15/2023,6,2748.48
29423,864,72,10/22/2024,8,3072.4
29424,1995,93,5/23/2024,6,259.8
29425,1953,23,1/21/2023,3,88.14
29426,1960,87,11/24/2024,3,139.26
29427,738,45,8/22/2023,7,1669.22
29428,1183,21,2/11/2024,3,584.43
29429,1234,20,8/29/2024,6,211.5
29430,1456,74,6/2/2024,6,2187.24
29431,402,21,5/15/2023,5,974.05
29432,1436,42,5/15/2024,9,1145.43
29433,21,37,9/18/2024,4,1518.48
29434,1379,51,10/27/2024,2,806.76
29435,260,44,9/10/2024,6,892.2
29436,1507,97,12/28/2022,3,118.86
29437,1285,91,11/10/2023,3,232.11
29438,1505,87,10/21/2024,10,464.2
29439,27,36,10/17/2023,4,1503.88
29440,262,64,2/15/2024,1,154.64
29441,74,49,4/19/2023,2,885.16
29442,1299,29,11/30/2024,2,224.72
29443,426,10,5/21/2023,8,1712.72
29444,104,56,5/27/2024,10,1633.3
29445,568,78,12/18/2023,7,1277.99
29446,1920,12,5/13/2023,9,1802.97
29447,1464,39,12/27/2022,6,2105.16
29448,1426,48,7/26/2023,2,372.46
29449,306,46,5/22/2023,5,1639.35
29450,449,77,2/1/2024,6,2214.36
29451,1746,7,4/15/2024,1,236.88
29452,269,27,3/17/2024,9,3051.09
29453,268,50,5/18/2023,6,1430.04
29454,1469,44,9/12/2024,5,743.5
29455,899,29,8/27/2024,10,1123.6
29456,1020,46,6/22/2023,2,655.74
29457,736,96,2/24/2023,3,700.32
29458,1742,37,5/6/2024,5,1898.1
29459,1906,21,3/22/2023,9,1753.29
29460,261,27,6/13/2023,7,2373.07
29461,1425,57,5/2/2023,7,226.8
29462,1794,21,1/6/2023,9,1753.29
29463,212,33,7/27/2024,1,113.79
29464,500,56,11/29/2023,1,163.33
